itemid	bin_latitude	bin_longitude	bin_timestamp
1167	17220.0	12300.0	64
127	4920.0	19680.0	7
333	19680.0	19680.0	93
1079	19680.0	17220.0	9
493	17220.0	12300.0	12
1167	17220.0	12300.0	23
589	19680.0	17220.0	102
451	19680.0	17220.0	24
381	17220.0	12300.0	31
1184	19680.0	17220.0	2
1184	19680.0	17220.0	8
1243	12300.0	19680.0	58
1174	14760.0	22140.0	87
270	12300.0	22140.0	85
868	14760.0	22140.0	1
1016	19680.0	17220.0	47
381	17220.0	12300.0	27
1046	4920.0	19680.0	12
36	9840.0	19680.0	58
1174	14760.0	22140.0	94
440	14760.0	14760.0	1
451	19680.0	17220.0	36
392	7380.0	19680.0	49
451	19680.0	17220.0	29
915	9840.0	19680.0	54
1063	17220.0	9840.0	6
1167	17220.0	12300.0	41
372	12300.0	19680.0	70
1002	7380.0	19680.0	84
839	12300.0	19680.0	41
1184	19680.0	17220.0	12
1223	14760.0	24600.0	35
1184	19680.0	17220.0	52
381	17220.0	12300.0	45
1012	14760.0	22140.0	58
1174	14760.0	22140.0	68
284	7380.0	19680.0	20
1158	19680.0	17220.0	11
831	19680.0	17220.0	28
11	14760.0	22140.0	5
565	14760.0	12300.0	6
915	4920.0	19680.0	23
589	19680.0	17220.0	70
1232	17220.0	12300.0	27
440	17220.0	12300.0	31
24	14760.0	24600.0	64
1223	14760.0	19680.0	94
831	19680.0	17220.0	25
1174	14760.0	19680.0	96
1223	14760.0	27060.0	9
1158	19680.0	17220.0	15
767	14760.0	22140.0	4
1046	7380.0	19680.0	25
1184	19680.0	17220.0	35
1184	19680.0	17220.0	11
524	4920.0	19680.0	19
383	17220.0	12300.0	50
1159	17220.0	12300.0	35
1223	14760.0	24600.0	48
36	12300.0	22140.0	67
1158	19680.0	19680.0	74
1174	14760.0	22140.0	90
261	14760.0	22140.0	77
24	14760.0	24600.0	57
34	12300.0	22140.0	56
383	14760.0	12300.0	73
868	12300.0	19680.0	42
1367	19680.0	17220.0	12
1046	7380.0	19680.0	21
1167	17220.0	12300.0	14
1223	14760.0	27060.0	21
1158	19680.0	19680.0	76
1079	19680.0	17220.0	2
696	14760.0	22140.0	76
1232	17220.0	12300.0	15
127	7380.0	19680.0	16
451	19680.0	17220.0	94
375	12300.0	19680.0	46
333	19680.0	19680.0	81
440	17220.0	12300.0	33
119	9840.0	19680.0	52
1184	19680.0	17220.0	63
1046	7380.0	17220.0	47
420	4920.0	19680.0	5
1243	9840.0	17220.0	66
270	14760.0	22140.0	60
420	4920.0	19680.0	7
915	4920.0	19680.0	21
24	14760.0	24600.0	48
1184	19680.0	17220.0	44
589	19680.0	17220.0	29
451	19680.0	17220.0	13
34	9840.0	22140.0	68
1002	14760.0	22140.0	8
1012	14760.0	22140.0	60
1184	19680.0	17220.0	33
868	14760.0	22140.0	18
1002	14760.0	19680.0	37
1016	19680.0	17220.0	23
673	19680.0	17220.0	100
915	4920.0	19680.0	12
650	19680.0	17220.0	16
839	14760.0	22140.0	7
1159	17220.0	12300.0	29
877	14760.0	22140.0	17
1305	19680.0	19680.0	89
1016	19680.0	17220.0	21
1184	19680.0	17220.0	114
868	14760.0	22140.0	9
1046	9840.0	17220.0	63
1174	14760.0	22140.0	93
1012	14760.0	24600.0	53
36	14760.0	22140.0	87
1184	19680.0	17220.0	96
261	14760.0	24600.0	41
62	19680.0	17220.0	3
127	4920.0	19680.0	2
1354	19680.0	17220.0	31
650	19680.0	17220.0	56
1237	14760.0	22140.0	9
451	19680.0	17220.0	20
989	14760.0	24600.0	40
1237	14760.0	22140.0	50
1158	19680.0	19680.0	91
383	17220.0	12300.0	26
119	12300.0	22140.0	60
980	14760.0	22140.0	62
270	14760.0	27060.0	26
333	19680.0	17220.0	15
392	4920.0	19680.0	11
1063	17220.0	12300.0	23
222	4920.0	19680.0	8
375	12300.0	17220.0	81
36	14760.0	22140.0	93
1158	19680.0	17220.0	7
1046	7380.0	17220.0	56
524	4920.0	19680.0	13
1159	17220.0	12300.0	70
1354	19680.0	17220.0	88
726	14760.0	24600.0	65
381	17220.0	12300.0	65
980	14760.0	27060.0	3
524	4920.0	19680.0	16
1184	19680.0	17220.0	26
589	19680.0	17220.0	76
392	7380.0	19680.0	52
527	14760.0	27060.0	6
673	19680.0	17220.0	41
831	19680.0	17220.0	21
1051	17220.0	12300.0	11
261	14760.0	27060.0	7
989	14760.0	24600.0	36
726	14760.0	27060.0	31
989	14760.0	27060.0	19
11	12300.0	17220.0	77
375	14760.0	22140.0	25
222	4920.0	19680.0	6
119	4920.0	19680.0	17
381	17220.0	12300.0	52
393	7380.0	19680.0	24
589	19680.0	17220.0	94
1223	14760.0	22140.0	67
1174	14760.0	22140.0	81
989	14760.0	24600.0	46
524	7380.0	19680.0	46
392	7380.0	22140.0	63
119	7380.0	19680.0	24
1159	17220.0	12300.0	62
420	4920.0	19680.0	2
392	4920.0	19680.0	21
62	19680.0	17220.0	35
34	14760.0	19680.0	36
1223	14760.0	24600.0	30
420	7380.0	19680.0	32
1137	14760.0	22140.0	80
383	17220.0	12300.0	17
1305	19680.0	19680.0	93
1243	12300.0	19680.0	61
127	7380.0	19680.0	21
767	14760.0	19680.0	37
1354	19680.0	17220.0	38
440	17220.0	12300.0	43
36	7380.0	19680.0	32
1012	14760.0	27060.0	12
381	17220.0	12300.0	67
1174	14760.0	22140.0	60
393	9840.0	19680.0	54
222	4920.0	19680.0	1
980	14760.0	24600.0	46
1237	14760.0	24600.0	58
565	17220.0	12300.0	48
1012	14760.0	24600.0	37
1159	14760.0	14760.0	7
36	14760.0	22140.0	95
62	19680.0	17220.0	33
1367	19680.0	17220.0	36
696	12300.0	19680.0	87
261	14760.0	22140.0	69
420	7380.0	19680.0	29
222	7380.0	19680.0	38
1016	19680.0	17220.0	65
389	14760.0	27060.0	20
383	17220.0	12300.0	11
767	14760.0	22140.0	17
261	14760.0	27060.0	20
1184	19680.0	17220.0	117
839	14760.0	22140.0	26
372	4920.0	19680.0	8
1137	14760.0	27060.0	35
119	4920.0	19680.0	15
1159	17220.0	14760.0	14
375	12300.0	19680.0	50
877	14760.0	22140.0	31
1046	4920.0	19680.0	17
36	12300.0	22140.0	71
1079	19680.0	17220.0	29
524	7380.0	19680.0	30
1232	17220.0	12300.0	20
822	7380.0	19680.0	86
261	14760.0	22140.0	90
1354	19680.0	17220.0	80
440	17220.0	12300.0	20
1237	14760.0	22140.0	45
375	12300.0	17220.0	77
1184	19680.0	17220.0	62
1159	17220.0	12300.0	27
270	14760.0	27060.0	27
839	12300.0	19680.0	39
696	14760.0	27060.0	13
333	19680.0	17220.0	102
726	14760.0	22140.0	97
451	19680.0	17220.0	30
822	9840.0	19680.0	71
270	14760.0	22140.0	61
915	7380.0	19680.0	35
1051	17220.0	12300.0	46
451	19680.0	17220.0	82
1051	17220.0	12300.0	14
1159	17220.0	12300.0	34
1174	14760.0	22140.0	66
1305	19680.0	17220.0	5
696	12300.0	19680.0	96
261	14760.0	27060.0	29
1174	14760.0	22140.0	88
989	14760.0	27060.0	20
1158	19680.0	17220.0	18
222	4920.0	19680.0	9
372	4920.0	19680.0	16
565	17220.0	12300.0	43
553	12300.0	22140.0	57
767	14760.0	22140.0	1
1051	17220.0	12300.0	34
1167	19680.0	12300.0	9
868	14760.0	22140.0	20
1046	7380.0	19680.0	36
915	7380.0	19680.0	34
726	14760.0	24600.0	59
915	7380.0	19680.0	38
440	17220.0	12300.0	54
392	7380.0	19680.0	31
1158	19680.0	17220.0	4
119	12300.0	22140.0	67
696	14760.0	27060.0	11
451	19680.0	17220.0	87
524	4920.0	19680.0	10
650	19680.0	17220.0	59
877	14760.0	24600.0	47
1051	17220.0	12300.0	44
36	7380.0	19680.0	39
726	14760.0	24600.0	40
696	14760.0	22140.0	58
1305	19680.0	17220.0	22
1232	17220.0	12300.0	21
1305	19680.0	17220.0	109
527	14760.0	19680.0	77
980	14760.0	27060.0	30
383	17220.0	12300.0	19
989	12300.0	27060.0	5
553	14760.0	22140.0	36
284	4920.0	19680.0	16
1063	17220.0	12300.0	16
673	19680.0	17220.0	86
650	19680.0	17220.0	54
1063	17220.0	12300.0	25
822	9840.0	19680.0	70
222	4920.0	19680.0	7
1079	19680.0	17220.0	48
1167	17220.0	12300.0	69
389	14760.0	24600.0	33
11	12300.0	17220.0	80
589	19680.0	17220.0	18
184	19680.0	17220.0	30
451	19680.0	17220.0	90
1367	19680.0	17220.0	59
11	12300.0	17220.0	63
589	19680.0	17220.0	104
11	12300.0	19680.0	47
270	14760.0	27060.0	16
1167	17220.0	12300.0	52
908	9840.0	19680.0	72
868	12300.0	19680.0	53
1237	14760.0	22140.0	25
1184	19680.0	17220.0	53
589	19680.0	17220.0	86
989	14760.0	24600.0	33
877	14760.0	22140.0	5
589	19680.0	17220.0	38
877	14760.0	24600.0	46
527	14760.0	24600.0	40
222	7380.0	19680.0	22
839	12300.0	19680.0	35
184	19680.0	17220.0	31
222	9840.0	19680.0	52
908	14760.0	22140.0	26
1354	19680.0	19680.0	106
868	14760.0	22140.0	17
877	14760.0	22140.0	16
1159	17220.0	12300.0	30
1046	4920.0	19680.0	7
36	7380.0	19680.0	27
1305	19680.0	19680.0	102
1012	12300.0	27060.0	1
650	19680.0	17220.0	51
908	12300.0	19680.0	63
284	9840.0	17220.0	58
822	7380.0	19680.0	87
1174	14760.0	27060.0	16
1079	19680.0	17220.0	6
1079	19680.0	17220.0	52
1079	19680.0	19680.0	98
389	14760.0	24600.0	43
1137	14760.0	27060.0	21
1232	17220.0	12300.0	51
119	7380.0	19680.0	45
389	14760.0	24600.0	46
1079	19680.0	17220.0	21
1002	14760.0	22140.0	5
222	7380.0	17220.0	58
1079	19680.0	17220.0	3
372	12300.0	19680.0	75
726	12300.0	19680.0	105
1174	14760.0	27060.0	20
493	17220.0	12300.0	40
1237	14760.0	22140.0	44
1232	17220.0	12300.0	42
440	17220.0	12300.0	19
1079	19680.0	17220.0	25
261	14760.0	24600.0	33
589	19680.0	17220.0	56
1174	14760.0	24600.0	47
451	19680.0	17220.0	86
34	14760.0	22140.0	10
1232	17220.0	12300.0	37
915	7380.0	19680.0	28
839	14760.0	22140.0	27
1137	14760.0	24600.0	41
1002	12300.0	19680.0	42
822	12300.0	19680.0	55
726	14760.0	22140.0	99
1079	19680.0	19680.0	113
1016	19680.0	17220.0	34
726	14760.0	27060.0	5
1063	17220.0	9840.0	12
261	14760.0	27060.0	14
383	14760.0	12300.0	74
1051	17220.0	12300.0	16
372	4920.0	19680.0	2
1016	19680.0	17220.0	33
1137	14760.0	27060.0	30
831	19680.0	17220.0	54
696	12300.0	19680.0	88
389	14760.0	24600.0	49
1354	19680.0	17220.0	71
524	4920.0	19680.0	21
375	12300.0	19680.0	47
333	19680.0	17220.0	110
726	14760.0	24600.0	57
1184	19680.0	17220.0	100
1046	4920.0	19680.0	13
1167	14760.0	14760.0	77
1232	19680.0	12300.0	1
767	14760.0	19680.0	36
822	14760.0	22140.0	28
1063	17220.0	9840.0	8
1002	9840.0	19680.0	74
261	14760.0	22140.0	93
36	14760.0	22140.0	92
393	9840.0	19680.0	48
24	14760.0	22140.0	5
1002	7380.0	19680.0	80
372	12300.0	19680.0	78
1184	19680.0	17220.0	32
868	14760.0	22140.0	24
1046	9840.0	17220.0	66
908	14760.0	22140.0	28
385	19680.0	17220.0	30
696	14760.0	22140.0	54
980	14760.0	27060.0	20
1158	19680.0	17220.0	3
184	19680.0	17220.0	33
1174	14760.0	22140.0	69
696	14760.0	22140.0	73
1174	14760.0	27060.0	33
385	19680.0	17220.0	15
915	4920.0	19680.0	9
868	14760.0	22140.0	3
1243	14760.0	22140.0	30
375	12300.0	14760.0	86
1174	14760.0	24600.0	37
284	9840.0	14760.0	67
1016	19680.0	17220.0	46
1174	14760.0	24600.0	41
908	9840.0	19680.0	73
1232	17220.0	12300.0	55
589	19680.0	17220.0	50
1167	17220.0	12300.0	39
589	19680.0	17220.0	52
375	12300.0	19680.0	45
989	12300.0	27060.0	6
673	19680.0	17220.0	16
36	14760.0	22140.0	90
1079	19680.0	19680.0	110
270	14760.0	27060.0	24
451	19680.0	17220.0	70
1016	19680.0	17220.0	27
831	19680.0	17220.0	3
1237	14760.0	22140.0	16
673	19680.0	17220.0	58
1079	19680.0	17220.0	45
673	19680.0	17220.0	17
333	19680.0	17220.0	6
1184	19680.0	17220.0	83
1223	14760.0	27060.0	20
119	7380.0	19680.0	33
451	19680.0	17220.0	62
24	14760.0	24600.0	56
868	12300.0	19680.0	40
868	14760.0	22140.0	7
392	9840.0	19680.0	58
1167	17220.0	12300.0	35
822	14760.0	19680.0	42
822	12300.0	22140.0	59
527	14760.0	24600.0	44
127	7380.0	19680.0	41
908	14760.0	22140.0	24
270	14760.0	27060.0	17
1158	19680.0	19680.0	96
270	14760.0	22140.0	66
393	7380.0	19680.0	39
553	14760.0	22140.0	18
831	19680.0	17220.0	29
261	14760.0	24600.0	46
119	17220.0	22140.0	88
1012	14760.0	22140.0	87
1354	19680.0	17220.0	70
696	14760.0	22140.0	75
451	19680.0	17220.0	65
696	14760.0	24600.0	34
420	7380.0	19680.0	39
1232	17220.0	12300.0	44
393	7380.0	19680.0	28
839	14760.0	19680.0	30
650	19680.0	17220.0	7
877	14760.0	22140.0	42
1051	17220.0	12300.0	10
908	12300.0	19680.0	62
393	4920.0	19680.0	15
270	12300.0	22140.0	90
877	14760.0	24600.0	62
1002	14760.0	22140.0	14
1167	17220.0	12300.0	70
831	19680.0	17220.0	67
375	14760.0	22140.0	18
877	14760.0	24600.0	56
1158	19680.0	19680.0	82
1184	19680.0	17220.0	89
989	14760.0	22140.0	90
184	19680.0	17220.0	29
34	12300.0	19680.0	41
119	12300.0	22140.0	68
222	4920.0	19680.0	14
375	12300.0	19680.0	42
1002	12300.0	22140.0	59
589	19680.0	17220.0	77
270	14760.0	24600.0	39
36	12300.0	19680.0	77
908	14760.0	22140.0	17
261	14760.0	22140.0	66
553	14760.0	22140.0	4
673	19680.0	17220.0	95
24	14760.0	24600.0	45
589	19680.0	17220.0	60
1232	17220.0	12300.0	56
1016	19680.0	17220.0	18
1232	17220.0	12300.0	34
1354	19680.0	17220.0	95
389	14760.0	27060.0	21
1012	14760.0	27060.0	25
270	14760.0	22140.0	79
1243	14760.0	22140.0	6
1167	17220.0	12300.0	44
553	12300.0	22140.0	58
1167	19680.0	12300.0	4
1159	17220.0	12300.0	57
726	14760.0	24600.0	44
381	17220.0	12300.0	47
1232	17220.0	12300.0	14
393	7380.0	19680.0	26
650	19680.0	17220.0	14
11	14760.0	22140.0	29
1305	19680.0	19680.0	85
1002	9840.0	22140.0	63
1159	17220.0	12300.0	68
1167	17220.0	12300.0	48
1174	14760.0	24600.0	39
726	14760.0	22140.0	96
1158	19680.0	17220.0	27
36	12300.0	19680.0	79
839	14760.0	22140.0	14
375	12300.0	19680.0	41
989	14760.0	27060.0	28
451	19680.0	17220.0	81
1237	14760.0	22140.0	5
261	14760.0	22140.0	89
650	19680.0	17220.0	50
989	14760.0	22140.0	89
1305	19680.0	19680.0	87
184	19680.0	17220.0	14
493	17220.0	12300.0	1
1354	19680.0	17220.0	102
420	7380.0	19680.0	31
908	12300.0	19680.0	71
372	7380.0	19680.0	29
1237	14760.0	24600.0	55
831	19680.0	17220.0	65
1305	19680.0	17220.0	35
908	12300.0	19680.0	52
36	7380.0	19680.0	45
222	4920.0	19680.0	4
1237	14760.0	22140.0	6
1223	14760.0	22140.0	79
908	14760.0	22140.0	10
222	4920.0	19680.0	3
1305	19680.0	17220.0	110
831	19680.0	17220.0	6
1158	19680.0	17220.0	8
11	12300.0	17220.0	82
389	14760.0	22140.0	53
383	17220.0	12300.0	55
1223	14760.0	22140.0	64
908	12300.0	19680.0	51
726	14760.0	27060.0	18
822	14760.0	22140.0	23
1184	19680.0	17220.0	16
36	7380.0	19680.0	42
980	14760.0	22140.0	75
333	19680.0	19680.0	90
822	14760.0	22140.0	30
831	19680.0	17220.0	77
1223	14760.0	24600.0	39
1184	19680.0	17220.0	43
333	19680.0	19680.0	76
589	19680.0	17220.0	46
822	12300.0	19680.0	53
1184	19680.0	17220.0	99
11	12300.0	14760.0	91
1046	4920.0	19680.0	11
1232	17220.0	12300.0	49
726	14760.0	19680.0	100
389	14760.0	24600.0	39
393	9840.0	19680.0	51
392	4920.0	19680.0	13
333	19680.0	17220.0	12
393	7380.0	19680.0	27
1079	19680.0	17220.0	30
372	7380.0	19680.0	34
1167	19680.0	12300.0	6
980	14760.0	24600.0	54
385	19680.0	17220.0	13
1012	14760.0	24600.0	52
34	14760.0	22140.0	27
24	14760.0	22140.0	18
822	9840.0	19680.0	69
980	17220.0	22140.0	85
1223	14760.0	19680.0	96
650	19680.0	17220.0	28
1012	14760.0	27060.0	18
1046	7380.0	17220.0	49
1184	19680.0	17220.0	4
1184	19680.0	17220.0	113
908	12300.0	19680.0	44
222	4920.0	19680.0	2
36	14760.0	19680.0	83
673	19680.0	17220.0	57
372	9840.0	19680.0	62
284	4920.0	19680.0	9
673	19680.0	17220.0	67
383	17220.0	12300.0	14
1002	14760.0	22140.0	17
383	17220.0	12300.0	37
1232	17220.0	12300.0	36
127	7380.0	19680.0	27
375	14760.0	22140.0	8
980	14760.0	24600.0	45
839	12300.0	19680.0	38
1051	17220.0	12300.0	53
980	14760.0	24600.0	35
24	14760.0	22140.0	29
1063	17220.0	12300.0	48
989	14760.0	22140.0	86
393	7380.0	19680.0	42
527	14760.0	27060.0	10
1137	14760.0	27060.0	29
553	7380.0	19680.0	77
527	14760.0	24600.0	42
222	7380.0	19680.0	25
127	7380.0	19680.0	36
1046	4920.0	19680.0	14
184	19680.0	17220.0	34
1174	14760.0	27060.0	5
389	14760.0	22140.0	69
1012	14760.0	27060.0	29
989	14760.0	27060.0	26
24	14760.0	24600.0	55
1184	19680.0	17220.0	112
184	19680.0	17220.0	17
1012	14760.0	22140.0	73
372	9840.0	19680.0	63
1232	17220.0	12300.0	23
527	14760.0	27060.0	25
1237	14760.0	22140.0	46
1367	19680.0	17220.0	13
1354	19680.0	17220.0	79
1167	17220.0	12300.0	47
1232	17220.0	12300.0	33
261	14760.0	27060.0	9
1243	9840.0	17220.0	73
1137	14760.0	24600.0	49
270	14760.0	22140.0	59
372	9840.0	19680.0	59
673	19680.0	17220.0	89
726	14760.0	27060.0	21
1159	17220.0	12300.0	50
1063	17220.0	12300.0	29
989	12300.0	27060.0	1
1051	17220.0	12300.0	51
1367	19680.0	17220.0	15
1354	19680.0	17220.0	103
1159	17220.0	12300.0	55
184	19680.0	17220.0	62
1137	12300.0	27060.0	6
222	12300.0	17220.0	86
420	7380.0	19680.0	23
383	17220.0	12300.0	31
1237	14760.0	24600.0	60
493	17220.0	12300.0	39
451	19680.0	17220.0	61
1223	14760.0	27060.0	11
119	12300.0	22140.0	66
284	9840.0	12300.0	79
726	14760.0	24600.0	60
34	14760.0	19680.0	37
980	14760.0	22140.0	56
673	19680.0	17220.0	42
1223	14760.0	27060.0	26
673	19680.0	17220.0	15
767	14760.0	22140.0	12
381	17220.0	12300.0	44
383	17220.0	12300.0	20
822	14760.0	22140.0	3
839	14760.0	22140.0	10
1167	17220.0	12300.0	56
1305	19680.0	17220.0	112
270	12300.0	19680.0	102
696	12300.0	19680.0	90
184	19680.0	17220.0	65
333	19680.0	17220.0	108
1184	19680.0	17220.0	37
1002	12300.0	22140.0	52
451	19680.0	17220.0	72
493	17220.0	12300.0	48
527	14760.0	22140.0	53
1046	7380.0	19680.0	31
385	19680.0	17220.0	16
385	19680.0	17220.0	27
440	17220.0	12300.0	26
989	14760.0	24600.0	42
222	4920.0	19680.0	15
673	19680.0	17220.0	24
1002	14760.0	22140.0	29
383	17220.0	12300.0	48
1063	17220.0	12300.0	39
527	14760.0	27060.0	27
726	14760.0	22140.0	73
222	9840.0	19680.0	55
389	14760.0	22140.0	57
589	19680.0	19680.0	107
333	19680.0	19680.0	97
868	14760.0	22140.0	26
553	14760.0	19680.0	40
11	12300.0	17220.0	62
1002	12300.0	19680.0	49
383	17220.0	12300.0	46
62	19680.0	17220.0	17
726	14760.0	19680.0	101
389	14760.0	24600.0	52
822	12300.0	22140.0	66
1354	19680.0	17220.0	25
696	14760.0	27060.0	4
1354	19680.0	17220.0	58
270	12300.0	19680.0	95
493	17220.0	12300.0	37
119	9840.0	19680.0	50
1223	14760.0	24600.0	40
385	19680.0	17220.0	6
1046	7380.0	17220.0	48
261	14760.0	22140.0	74
726	14760.0	27060.0	32
1079	19680.0	17220.0	56
553	7380.0	19680.0	89
1012	12300.0	27060.0	2
222	9840.0	17220.0	73
440	17220.0	12300.0	23
24	14760.0	24600.0	59
375	12300.0	17220.0	76
726	14760.0	27060.0	2
553	12300.0	22140.0	61
34	14760.0	22140.0	11
1174	14760.0	22140.0	79
650	19680.0	17220.0	33
385	19680.0	17220.0	11
1174	14760.0	22140.0	78
261	14760.0	22140.0	70
375	14760.0	22140.0	11
1063	17220.0	12300.0	28
831	19680.0	17220.0	56
589	19680.0	17220.0	117
822	7380.0	19680.0	84
908	14760.0	22140.0	6
1243	14760.0	22140.0	17
385	19680.0	17220.0	20
381	17220.0	12300.0	12
589	19680.0	17220.0	24
270	14760.0	24600.0	53
1137	14760.0	24600.0	42
1159	17220.0	12300.0	21
1079	19680.0	17220.0	23
1012	14760.0	24600.0	38
673	19680.0	17220.0	61
1167	17220.0	12300.0	13
375	12300.0	14760.0	85
1002	7380.0	19680.0	75
1367	19680.0	17220.0	8
915	7380.0	19680.0	49
372	7380.0	19680.0	32
375	12300.0	17220.0	72
1305	19680.0	17220.0	11
1079	19680.0	17220.0	43
980	14760.0	22140.0	63
375	12300.0	17220.0	83
222	7380.0	19680.0	23
1046	4920.0	19680.0	18
696	12300.0	19680.0	100
1159	17220.0	12300.0	26
565	17220.0	12300.0	34
831	19680.0	17220.0	12
270	14760.0	27060.0	30
1174	14760.0	27060.0	32
831	19680.0	17220.0	70
385	19680.0	17220.0	22
980	14760.0	27060.0	33
831	19680.0	17220.0	18
1002	14760.0	22140.0	15
1174	14760.0	24600.0	51
1137	14760.0	22140.0	84
420	4920.0	19680.0	9
381	17220.0	12300.0	40
650	19680.0	17220.0	58
1002	12300.0	22140.0	51
11	12300.0	14760.0	89
1223	14760.0	22140.0	56
696	14760.0	19680.0	84
36	9840.0	19680.0	57
589	19680.0	17220.0	68
908	7380.0	17220.0	85
1159	17220.0	12300.0	59
1012	14760.0	27060.0	28
381	17220.0	12300.0	21
261	14760.0	24600.0	62
36	4920.0	19680.0	10
1354	19680.0	17220.0	48
589	19680.0	19680.0	111
1223	14760.0	19680.0	95
524	7380.0	19680.0	31
1137	14760.0	22140.0	76
392	9840.0	19680.0	55
831	19680.0	17220.0	2
372	4920.0	19680.0	3
980	14760.0	27060.0	31
589	19680.0	17220.0	88
270	12300.0	22140.0	88
868	12300.0	19680.0	43
1016	19680.0	17220.0	22
989	14760.0	27060.0	21
1002	9840.0	19680.0	72
119	17220.0	22140.0	84
34	12300.0	22140.0	57
1012	14760.0	24600.0	41
1016	19680.0	17220.0	55
1174	14760.0	22140.0	61
1237	14760.0	22140.0	21
420	4920.0	19680.0	4
839	12300.0	19680.0	49
650	19680.0	17220.0	52
527	14760.0	22140.0	57
1063	19680.0	9840.0	2
1159	14760.0	14760.0	8
822	14760.0	22140.0	7
284	4920.0	19680.0	11
392	7380.0	19680.0	46
333	19680.0	17220.0	19
1137	14760.0	22140.0	67
34	12300.0	22140.0	45
11	12300.0	19680.0	44
696	14760.0	24600.0	51
385	19680.0	17220.0	19
565	17220.0	12300.0	11
1002	12300.0	22140.0	55
589	19680.0	17220.0	99
1167	17220.0	12300.0	32
908	12300.0	19680.0	55
767	14760.0	22140.0	28
1137	14760.0	22140.0	59
1158	19680.0	19680.0	80
589	19680.0	17220.0	112
839	14760.0	22140.0	17
1354	19680.0	17220.0	17
767	14760.0	22140.0	8
1354	19680.0	17220.0	53
1012	14760.0	22140.0	64
1305	19680.0	17220.0	111
1046	7380.0	19680.0	29
119	7380.0	19680.0	26
877	14760.0	22140.0	35
989	14760.0	27060.0	29
673	19680.0	17220.0	55
333	19680.0	17220.0	106
333	19680.0	19680.0	84
831	19680.0	17220.0	19
36	7380.0	19680.0	38
1367	19680.0	17220.0	63
389	12300.0	27060.0	10
62	19680.0	17220.0	7
673	19680.0	17220.0	82
1184	19680.0	17220.0	65
1354	19680.0	19680.0	108
1012	14760.0	22140.0	77
565	17220.0	12300.0	21
822	14760.0	22140.0	15
1184	19680.0	17220.0	109
767	14760.0	22140.0	18
767	12300.0	22140.0	56
24	14760.0	22140.0	7
877	14760.0	24600.0	50
527	14760.0	22140.0	66
1051	17220.0	12300.0	17
1174	14760.0	27060.0	23
1012	14760.0	24600.0	56
831	19680.0	17220.0	69
493	17220.0	12300.0	42
1137	14760.0	27060.0	27
451	19680.0	17220.0	79
1046	9840.0	14760.0	69
451	19680.0	17220.0	67
389	14760.0	22140.0	55
1237	14760.0	24600.0	69
389	14760.0	24600.0	44
222	7380.0	19680.0	47
1137	12300.0	19680.0	100
261	14760.0	24600.0	36
1243	12300.0	17220.0	63
284	9840.0	12300.0	82
877	14760.0	24600.0	75
696	14760.0	24600.0	47
908	14760.0	22140.0	33
493	17220.0	12300.0	3
1137	14760.0	22140.0	64
565	17220.0	12300.0	27
527	14760.0	22140.0	54
451	19680.0	17220.0	40
980	14760.0	22140.0	65
389	12300.0	27060.0	7
1223	14760.0	24600.0	31
1137	12300.0	27060.0	7
383	17220.0	12300.0	63
673	19680.0	17220.0	94
11	12300.0	14760.0	88
222	7380.0	19680.0	48
980	14760.0	27060.0	9
375	12300.0	19680.0	54
1243	12300.0	17220.0	64
381	17220.0	12300.0	64
372	12300.0	19680.0	65
1184	19680.0	17220.0	72
222	9840.0	17220.0	66
261	14760.0	22140.0	95
24	14760.0	22140.0	8
839	14760.0	22140.0	15
1174	14760.0	27060.0	26
381	17220.0	12300.0	18
831	19680.0	17220.0	58
589	19680.0	17220.0	30
184	19680.0	17220.0	80
696	14760.0	27060.0	16
553	14760.0	22140.0	14
1367	19680.0	17220.0	20
451	19680.0	17220.0	91
908	14760.0	22140.0	20
673	19680.0	17220.0	44
915	7380.0	19680.0	24
36	9840.0	19680.0	53
1016	19680.0	17220.0	10
1232	17220.0	12300.0	60
127	7380.0	19680.0	26
1012	14760.0	27060.0	31
696	14760.0	24600.0	45
119	12300.0	22140.0	64
420	7380.0	19680.0	20
726	14760.0	24600.0	61
989	14760.0	22140.0	95
24	14760.0	24600.0	58
1046	7380.0	19680.0	23
980	14760.0	22140.0	67
767	14760.0	22140.0	30
62	19680.0	17220.0	14
1137	14760.0	27060.0	19
565	17220.0	12300.0	16
383	17220.0	12300.0	24
696	14760.0	24600.0	48
877	14760.0	22140.0	8
440	17220.0	12300.0	22
989	14760.0	24600.0	47
908	14760.0	22140.0	7
392	4920.0	19680.0	15
184	19680.0	17220.0	28
1354	19680.0	17220.0	60
493	17220.0	12300.0	52
527	14760.0	27060.0	5
1051	17220.0	12300.0	38
839	12300.0	19680.0	42
270	12300.0	19680.0	105
1184	19680.0	17220.0	56
389	14760.0	24600.0	35
980	14760.0	22140.0	83
989	14760.0	27060.0	22
34	14760.0	22140.0	14
261	14760.0	22140.0	99
222	4920.0	19680.0	17
1354	19680.0	17220.0	104
389	14760.0	22140.0	68
222	9840.0	17220.0	78
222	7380.0	19680.0	57
726	14760.0	22140.0	90
989	14760.0	27060.0	23
24	14760.0	24600.0	41
527	14760.0	22140.0	58
11	12300.0	17220.0	66
62	17220.0	17220.0	43
908	14760.0	22140.0	4
726	14760.0	27060.0	10
389	14760.0	24600.0	47
127	7380.0	19680.0	38
822	12300.0	19680.0	52
908	12300.0	19680.0	49
